iteration	time	leafsWith	leafsWithout
139	1.595699524657391	28	2
139	3.2272343396012104	27	1
139	3.938819942179208	5	44
139	3.007475955454453	1	1
139	0.6138307594168566	1	1
139	3.388449501945189	53	4
139	2.6203437972613415	1	3
139	1.8002913663257516	6	1
139	2.893404623786921	4	1
139	1.5867121254885035	1	3
139	3.1827467321861036	9	25
139	3.1907049868426896	25	2
139	2.878532897459621	1	2
139	3.232691647910343	4	27
139	2.6697701765368436	1	2
139	2.4068608293319755	1	1
139	1.5322887123620603	1	2
139	0.6218631640753642	3	10
139	0.4313962011588899	1	1
139	0.569486785510918	2	1
139	2.818944121762172	7	4
139	1.603975657928686	1	2
139	2.6037294546937915	2	5
139	2.61721030395114	4	1
140	2.443793831351769	2	5
140	3.0132908323494405	1	1
140	2.6431077452114664	1	3
140	3.0640873014023384	1	1
140	0.4981253527077172	1	1
140	2.656890210979384	1	2
140	3.211798312469625	25	2
140	3.17623712950504	21	1
140	3.280432471404538	148	59
140	1.5531945532510179	2	1
140	2.8122369612482316	7	5
140	0.58114182493469	1	3
140	0.5910005317700779	3	1
140	1.5846511006265303	1	3
140	0.5442373305638455	1	6
140	0.5867222319390635	8	1
140	0.4425739848883836	1	1
140	2.89980615264912	4	1
140	1.6552990506075957	28	2
140	2.875483101541761	1	2
140	2.9435341638417185	16	1
140	2.4543533755621922	1	1
140	1.5658085371257187	1	2
140	3.2020786572744555	9	110
140	4.398228868055128	5	44
140	1.8698859498227307	6	1
140	0.9785247651787188	1	2
140	2.960493529119475	1	1
140	3.235589073297433	1	1
140	2.5633543757952566	4	1
140	1.6789083136850707	30	1
140	2.6484483922863262	61	2
140	1.5709030262644603	1	1
140	3.3344148174704173	53	2
140	3.2344058953384263	30	17
141	4.216155785760776	5	44
141	1.6796598238359763	6	1
141	1.5753565392701887	1	2
141	3.033564442326366	1	2
141	3.0093674140253484	16	1
141	1.5169832454530194	1	1
141	0.5085394915270456	1	2
141	3.0374448490620694	1	1
141	0.5881531126411801	8	1
141	0.5607606551806725	1	5
141	3.213687776649607	30	17
141	3.0712572453717257	1	1
141	2.6833384415039916	1	2
141	3.301004519576537	1	27
141	1.6831123537351402	1	30
141	3.117430056906329	21	4
141	3.2887872542834202	10	9
141	1.6526853156917412	2	1
141	1.4624171193815698	1	2
141	0.5225970699831066	1	4
141	2.630735516438733	1	3
141	3.1718581126002903	9	6
141	3.399773351006047	53	223
141	3.2931039267868982	1	19
141	3.201636873993408	25	2
141	2.8381755393535855	1	2
141	2.4397771715153738	1	1
141	2.9046299418035915	4	1
141	2.568354312693117	61	2
141	0.42633448787404404	1	1
141	2.649873511123104	4	1
141	3.279891617091579	148	32
141	0.47312234373166007	2	1
142	2.629360288686968	61	2
142	3.005330253437279	1	1
142	2.6072653393743224	4	1
142	3.977963326007284	5	44
142	3.034011882537129	1	1
142	0.503811620388916	1	3
142	0.5108672180253393	1	3
142	0.6008042140449561	8	12
142	2.8984506085809585	1	2
142	2.621055463693864	1	2
142	1.58880232918915	1	2
142	1.5296756863842518	2	4
142	2.6659133136168407	1	2
142	0.4672003272248162	1	2
142	3.02229713400817	16	1
142	1.594476415630794	2	1
142	3.2420255572453414	30	23
142	3.220705353160298	21	1
142	3.1816996102379846	9	111
142	1.5570801185733956	1	1
142	0.5682572519511098	1	3
142	1.8175834208800836	6	1
142	3.039999328939274	1	1
142	3.2300591906840452	25	2
142	1.4822997426206257	1	2
142	0.4365981260419858	1	1
142	2.404412124620279	1	1
142	3.239399588296891	148	27
142	2.864485438913789	4	1
142	0.44571500645690776	1	1
142	3.1864131009450603	4	1
143	3.2878829208421507	1	179
143	2.6208307915403566	1	1
143	0.42615840526039506	1	1
143	1.4508252496473233	1	2
143	3.17413857806946	9	1
143	2.7231185903058304	1	2
143	1.5858609248750781	1	5
143	3.1166707156475866	1	1
143	3.0640324255396933	1	2
143	1.8614237089334438	6	1
143	3.2555335788338198	25	5
143	2.8994060240533486	1	2
143	3.453060207986397	10	1
143	0.5749880028006658	1	2
143	1.5114806349361345	1	1
143	2.859542345295637	4	1
143	3.046554975889535	1	3
143	0.47119271298234366	1	1
143	2.930383938260917	16	1
143	0.5058964313922729	1	1
143	0.5104753893066061	1	5
143	2.800200095965124	5	3
143	1.577576333833008	2	1
143	2.6483860052347836	61	2
143	2.660382065924665	4	1
143	1.6095555537563087	28	2
143	4.070258594371211	5	44
143	3.224541326516402	148	1
143	3.0175507766642227	1	1
143	3.35760095034604	53	8
143	3.222584402393892	30	23
143	3.1179786801985756	21	4
143	1.6327576301587214	4	2
143	3.2062035559137883	25	2
143	2.4292923045082944	1	1
143	3.3213101879141504	1	1
144	2.6015173232370046	4	1
144	1.6710667055992303	6	1
144	3.0279784614001812	1	1
144	2.910376866024677	4	1
144	0.5585485142555626	1	1
144	3.14374642710996	2	1
144	3.0471827002696728	1	1
144	0.4521910152855071	1	1
144	2.9036079798751757	1	2
144	1.5391093090309766	28	2
144	2.629313753394115	61	2
144	0.525089737468079	1	2
144	3.0653420416839765	1	2
144	1.4921975961681824	1	2
144	3.194981758936791	21	1
144	1.7001229897562666	31	1
144	3.204897564339177	4	22
144	3.2193973114134167	30	6
144	2.4145417438156755	1	1
144	3.278804933933543	1	1
144	0.48798849698098934	1	5
144	2.650676500109938	1	3
144	2.734509727169865	1	2
144	4.39826151674535	5	44
144	0.4005864447994725	1	1
144	1.5897224708367332	1	3
144	3.2240679254786926	148	6
144	1.5337930414297318	1	1
144	3.092407487318667	1	1
144	3.3497184846310972	53	1
144	3.170777280369009	25	2
144	2.7810985652512272	5	3
144	2.8979604677886925	16	1
144	1.5915915650527381	2	2
145	1.525323612504991	1	1
145	1.7445632276260028	6	1
145	1.701581317297581	31	1
145	2.649928136481634	61	2
145	2.6503395574765705	1	2
145	2.952492973902963	16	1
145	0.4539155685364733	1	2
145	1.5760928805325705	2	1
145	2.6384166527965363	4	1
145	1.5166825407820284	1	1
145	2.8441392820382134	5	4
145	3.3458591326243265	53	1
145	2.9254751563097727	4	1
145	3.284186194544418	1	1
145	1.6148085141305728	28	2
145	2.3864214680669136	1	1
145	1.5908531360929317	1	3
145	3.140014105803971	9	1
145	3.041487430381352	1	3
145	0.5124773222359238	1	8
145	3.205078281471458	21	11
145	3.112200408951253	1	2
145	3.07697009954407	1	1
145	0.4937562665059261	1	6
145	4.130591132623891	5	44
145	2.835955659687585	1	1
145	3.2462826079045612	148	32
145	3.1947089663706834	25	2
145	0.410981738830003	1	1
145	1.6290486684334837	1	30
145	0.556387502101785	1	1
145	3.1471085578846782	4	2
145	3.2438048107795794	30	6
145	2.628239754901358	1	2
146	3.061336525219332	1	1
146	2.893618582873188	16	1
146	3.0724158218904165	1	1
146	3.162968203177684	25	2
146	2.895807458968676	1	2
146	3.322753617531589	53	209
146	2.811702966650472	4	1
146	1.7431796175354464	31	20
146	3.2577377506667347	148	32
146	0.46316989201463343	1	2
146	2.458083969925241	1	1
146	3.175120830158818	9	3
146	1.5529199647264988	1	3
146	1.5514284836563945	1	2
146	0.6036227862990415	8	12
146	0.452380011614963	1	1
146	1.5889544994348341	2	1
146	3.166877096367898	21	4
146	2.8222523135437143	5	4
146	3.222352935983139	30	23
146	3.206903507814445	25	7
146	2.93671861132259	1	1
146	0.4311299390049044	1	1
146	1.4752803726545949	28	2
146	4.037543071126237	5	44
146	2.698432138537271	61	2
146	1.5781187534876722	1	1
146	2.630997337238341	1	2
146	2.657929272875407	4	1
146	1.5871220448684085	1	30
146	3.2717735706774533	1	207
146	0.5169542917784895	1	3
146	0.5525613123885762	1	8
146	1.778393445186225	6	1
146	2.654930611899431	1	2
147	3.2205947497211866	30	6
147	0.47040853967212115	1	1
147	0.5017511074567267	1	3
147	2.8623024519863236	4	1
147	0.5780706736298953	1	10
147	2.4064462967590146	1	1
147	0.513045966321414	1	6
147	1.576743297447166	2	1
147	3.1475292633884067	9	2
147	2.603822879046845	1	1
147	1.512506022371241	28	2
147	1.7747532330263311	6	1
147	3.309665156463325	54	1
147	1.6008618611213024	1	1
147	4.1401977968646975	5	44
147	3.2022821707631692	148	32
147	1.6637970462650458	31	5
147	3.194077968624782	25	6
147	2.9290881477457447	1	1
147	3.206946328015306	1	1
147	3.161019800031994	21	4
147	1.5695374733701613	1	3
147	2.931786277811483	1	2
147	2.848334944302678	5	3
147	3.065719724386014	1	1
147	2.9529356184947346	16	1
147	3.282814773945546	1	53
147	3.014120960513594	1	1
147	2.598344331461931	61	2
147	1.5718952948339222	1	30
147	0.4640649593008561	1	1
147	3.1846452774872205	25	2
147	0.4293268255443934	1	1
147	1.4841210787930663	1	1
147	2.3309408260504085	4	1
147	2.6695591289476965	1	2
148	3.319519461288138	53	4
148	0.5546100137164842	1	8
148	1.5082438843367925	1	1
148	4.103952934657229	5	44
148	2.914744562530018	7	5
148	2.4277776210817024	1	1
148	2.885401922056701	17	1
148	3.1851281445879636	21	4
148	3.072789105048116	1	1
148	0.6215149288586019	8	15
148	3.2751523304670513	6	2
148	2.6625573090038017	1	4
148	2.91218933338655	4	1
148	0.5186789835900356	1	1
148	3.232056255657369	30	23
148	2.9169850992919635	1	2
148	2.645699780702614	61	2
148	0.4994442467002216	1	6
148	1.5932320246849656	1	30
148	1.5707395557569441	2	1
148	2.649330573953222	1	1
148	0.5024605916984797	1	1
148	2.5307388456845104	2	5
148	1.534939734006599	28	2
148	1.6435645145845683	31	1
148	3.269198918589723	1	1
148	3.0219760701288862	1	1
148	3.2527801656979705	148	32
148	3.2079841539347456	25	4
148	1.5584995898803697	1	1
148	2.5762091957385564	4	1
148	2.6434378612603098	1	2
148	3.1516109388866482	25	2
148	1.5818694849244537	1	3
148	1.6880316742095545	6	1
148	3.190759646648928	9	109
149	1.6622781255301788	31	6
149	2.676644059916555	1	3
149	3.208947745568423	25	2
149	1.5659867576494264	1	3
149	0.43398405469491763	1	2
149	0.5665334303311624	1	8
149	2.6091603088435704	1	4
149	1.6229478870619403	2	2
149	3.036104153029271	1	1
149	1.5725013726063537	28	2
149	4.091521725085414	5	44
149	0.5559947823697371	1	1
149	2.6551551344043105	61	2
149	3.1933504797649164	9	28
149	3.290055276640061	53	6
149	2.4298261585267937	1	1
149	3.054812426721668	1	2
149	3.2250979147860335	4	5
149	2.7593055086644824	1	2
149	3.2706574682233054	148	32
149	2.9216922495488404	1	2
149	1.7452506697968602	6	1
149	3.207215203035844	30	6
149	2.4411713611634127	4	1
149	3.2857816321421183	1	1
149	3.237020612300171	21	2
149	1.614609620401012	1	30
149	0.451389938506253	1	1
149	1.5428225614813869	1	1
149	0.5606633273727368	2	6
149	2.934207612981652	4	1
149	2.8822410474377875	16	1
149	0.5081836921845024	1	6
149	1.526671315292674	1	1
150	1.6499376447840461	6	1
150	2.3787450896805638	4	1
150	0.40949493762732914	1	1
150	1.5806120704546913	1	2
150	1.55427606638861	1	1
150	1.5466047568421857	1	1
150	3.2181421588126113	25	6
150	2.928441491302465	4	1
150	2.417818766864116	1	1
150	1.6390010254084189	1	30
150	2.688028394706407	1	1
150	2.5871090856166745	1	2
150	3.0131002627602186	1	1
150	4.102670879714935	5	44
150	3.17923995530586	21	4
150	3.256914726599206	53	2
150	2.862188802035405	17	1
150	0.5573444485717403	1	1
150	0.48241448299148715	1	1
150	0.5245335431910689	1	5
150	3.456944485590327	1	21
150	2.6439482949595288	61	2
150	0.504658117595767	1	2
150	3.2783946197994283	1	27
150	2.9144112701778226	1	2
150	1.4897844747938507	28	2
150	3.2206023398454704	30	6
150	3.0717638895945925	1	1
150	3.2127396932159797	25	2
150	1.6124462321265867	2	1
150	3.2751557973220713	1	179
150	3.1827319734745174	9	109
150	1.753390070041661	31	17
150	0.45643147977693843	1	1
150	3.2350914216358717	148	31
150	2.5527982734068075	1	2
151	2.880341310939315	16	1
151	1.4854054906636236	1	1
151	3.155118819782558	1	5
151	0.47324308181546826	1	2
151	2.6658308802414865	61	2
151	3.2631640509287365	25	3
151	2.85137747057982	1	1
151	0.4981218839073165	1	5
151	1.5352556183343893	1	1
151	2.4713240637491936	4	1
151	3.2350903615542563	30	23
151	2.9555023081200034	4	1
151	3.0692033873428954	1	2
151	3.2623947728909855	1	2
151	3.249352413988305	148	32
151	3.0463253230250302	1	1
151	2.602507790011572	1	2
151	1.6268314887894917	1	30
151	2.668448147317207	1	1
151	1.6062671247403841	28	2
151	1.591602322918817	2	1
151	2.4246295656311645	1	1
151	0.8185628664786009	35	1
151	1.8377012542262037	6	1
151	3.2023301453372994	9	112
151	0.5673363303151007	8	12
151	1.5668479447720642	1	3
151	3.165675965894849	21	4
151	3.294256741069262	53	6
151	3.242451218251432	25	7
151	4.164860558528488	5	44
151	0.44486634680268367	1	2
152	2.3951910390446756	4	1
152	0.4744272625734709	1	1
152	4.014282413380499	5	44
152	0.527731457189418	1	1
152	1.599662699816463	2	1
152	3.257243924641415	1	180
152	1.5887066719821235	2	1
152	3.1889026926331496	9	6
152	0.5171005434768858	1	6
152	2.8889846515212128	16	1
152	3.222001654656083	30	23
152	3.0364905383144674	1	1
152	3.2147004295011357	4	27
152	2.6632638974106726	1	2
152	1.494659867215404	1	1
152	2.6405448454204077	61	2
152	0.5023075922883891	1	5
152	3.0489565036960187	1	1
152	2.968890414519251	1	1
152	2.367968548140709	1	1
152	0.5774182059833208	8	15
152	0.8758043094706807	35	1
152	0.42619568265521934	1	1
152	1.815561271672692	6	1
152	1.6832943865034053	1	30
152	3.2289067514632848	148	1
152	3.189398630292459	21	6
152	3.234446001561224	25	2
152	2.9767157329064275	4	1
152	3.255457823489138	53	2
152	1.6227716439407516	1	1
152	2.672816624281751	1	1
153	3.043618375486716	1	1
153	3.233620211680403	30	6
153	2.3757881889280554	1	1
153	1.6170769183644893	1	3
153	1.573301486970621	2	1
153	3.2930110911146073	53	1
153	0.528618532946382	1	2
153	2.5989292171707916	61	2
153	1.6381711249047441	1	1
153	0.5086519589855811	1	6
153	3.2152959951162643	25	2
153	0.5309265705253097	1	2
153	2.6608597673720453	1	2
153	1.5416644307481135	28	2
153	0.5245967914227379	1	1
153	3.2018226580867974	9	109
153	0.48865387910291247	1	3
153	2.5574518680941765	1	2
153	2.882852754082762	16	1
153	0.511047238865558	1	1
153	3.2458816414304295	1	180
153	1.8971887062538428	6	1
153	3.0190947543740947	1	2
153	3.166345403565373	21	4
153	3.0395542294619418	1	3
153	2.4931171078485193	4	1
153	1.6038662152142535	1	2
153	3.2193480909210166	25	6
153	4.6817128831064565	44	306
153	2.979798982994822	4	1
154	1.5814992207013177	1	1
154	2.8180367589951345	7	4
154	3.0651125916119497	1	2
154	3.202269631724022	21	4
154	2.6630067969953757	1	2
154	3.2597038263635056	30	6
154	1.507707128961158	1	1
154	3.1949532265662697	9	110
154	2.874869329224083	4	1
154	1.6015135599413668	2	1
154	3.2068147752285086	25	2
154	0.5030098948595025	1	3
154	0.5137539669795217	1	3
154	2.318220141784053	4	1
154	3.23986552873032	25	1
154	3.032622177078764	1	2
154	2.5824706829772026	61	2
154	0.9028502696148166	2	1
154	4.2873637244651945	5	44
154	3.225221353702949	148	6
154	2.473491872169035	1	1
154	2.9823031277478265	16	1
154	2.361678704906552	2	5
154	1.59013400093761	28	2
154	1.8096029017661124	6	1
154	3.270154445734363	1	207
154	1.6284509490510004	1	3
154	3.0270838848179835	1	1
154	2.6217667276096392	1	2
154	0.5003343310909543	1	2
154	0.5256801699093216	1	1
154	1.570571771929309	1	1
154	0.5652637817526909	9	1
155	0.5914950432941168	1	11
155	3.271840784536124	53	4
155	1.4266539444663238	1	1
155	3.203735949389255	21	2
155	2.8974379874941008	16	1
155	0.5039128770330876	1	6
155	1.5061001462559318	1	1
155	0.4669407450771814	1	1
155	3.1940610332289907	9	109
155	0.5644823555538778	3	1
155	2.627027240311719	1	1
155	2.157687052955083	2	1
155	3.2505204824860527	1	207
155	0.475399812204472	1	1
155	2.6573019373557827	1	2
155	2.4250200806338853	1	1
155	1.7565048802452168	6	1
155	3.249166108339608	30	23
155	1.586681835646857	2	1
155	2.289432525400315	4	1
155	1.5726625082114651	1	1
155	3.0293360738930346	1	2
155	4.42143258521142	5	44
155	1.5261775438477514	28	2
155	3.2118219733584965	25	2
155	2.853335244848779	7	4
155	2.583896135446196	61	2
155	3.0134614728686984	1	1
155	3.278813222818286	1	57
155	3.2293789148089047	4	27
155	3.0398269826407045	1	1
155	0.5098020693599778	1	3
155	2.926780065417887	4	1
155	1.6250744415475822	1	3
156	2.8606231248026006	17	1
156	3.203600004753582	9	24
156	0.5152692853475571	1	1
156	0.40457362753977577	1	1
156	2.436813618856519	1	1
156	1.6085463921291705	2	2
156	2.6775177915070003	1	16
156	2.677505169457902	61	2
156	3.244417934723259	30	17
156	2.6387661724026543	1	1
156	3.1368151209763653	5	2
156	0.48590799688156494	1	5
156	0.6302973280123751	9	4
156	3.4531765588612586	11	10
156	3.03051173438476	1	1
156	3.212642501714015	25	2
156	1.6710692375457938	1	30
156	1.610790419087067	3	1
156	3.286010077842775	1	6
156	1.6012770075506069	28	2
156	3.001187844258993	1	1
156	3.285379669387112	53	2
156	1.5476074942090463	1	1
156	3.176925220289121	21	4
156	0.5193843600735875	1	1
156	1.5869638521740228	1	1
156	1.7003490855546204	31	1
156	2.509274835253194	4	1
156	1.546516585132622	1	1
156	3.204396657541139	25	4
156	3.2197090601899276	148	31
156	1.6904321052473108	6	1
156	4.389259412655605	5	44
156	2.878650002482061	4	1
156	2.7306840047789933	1	2
157	1.5953909701869975	1	1
157	0.42089518042416785	1	1
157	1.675001601914829	1	30
157	2.6159307587647618	61	1
157	2.016750343322826	6	1
157	3.247821999819621	148	32
157	3.3566198995441994	53	6
157	3.207300108080318	25	2
157	0.526658296185218	2	1
157	3.0620904032599867	1	2
157	0.5320487355375576	2	1
157	3.6528888102086796	1	43
157	3.2479146640646377	1	27
157	2.812102047542936	1	2
157	2.833076485743277	4	1
157	1.7327085812512166	31	17
157	1.5998717300765861	1	3
157	3.278027262055332	30	17
157	1.6451478012998564	1	3
157	0.6661657299745514	8	27
157	2.556177057979596	1	1
157	3.955451821249511	5	44
157	0.5200765385046964	1	3
157	3.0728944844503303	1	2
157	2.8686305569333683	16	1
157	2.612309579384629	1	3
157	0.48500503308855514	1	2
157	2.85243349134592	7	4
157	2.5890142721954987	4	1
157	1.5751838784765368	28	2
157	3.027912102085679	1	1
157	1.6453380532414599	2	1
157	3.172422546228546	9	2
157	0.5570147964916998	1	3
157	3.0162105783418838	2	2
157	2.2797762244216244	2	5
158	3.1128010732033147	1	1
158	3.3292555096054173	1	207
158	0.5116822142840078	1	2
158	2.864177953999615	4	1
158	2.468973463320168	1	1
158	1.6426572636688093	1	1
158	2.8880705338058306	16	1
158	1.5712532310273843	1	1
158	3.208848295950787	25	2
158	2.5916711253408664	61	1
158	3.1789476714130274	21	4
158	2.6159910759103866	1	1
158	2.630016254562406	4	1
158	0.44524543015097606	1	1
158	3.2601574163695943	148	6
158	0.5079354793169273	1	1
158	1.7045314514957113	6	1
158	4.449288330088024	5	44
158	2.748225581386606	1	2
158	0.6748779923546806	8	15
158	1.6256158897157889	1	1
158	1.5948124224730975	1	3
158	1.5345927509450803	1	2
158	0.511424520448486	1	3
158	3.3561340710537593	53	4
158	1.5369528228839897	28	2
158	3.2307188003260023	30	6
158	3.1785071361927635	9	26
158	3.014683179840887	1	2
158	3.0705602585522627	1	1
159	3.021230016219363	1	1
159	1.5810507523154058	28	2
159	1.6910923614162812	1	30
159	0.461285761524465	1	1
159	2.6114997103461235	1	2
159	1.589578986434418	2	1
159	2.3869575676839645	1	1
159	2.8413400311812893	16	1
159	2.86459364903925	4	1
159	3.240899234097583	25	154
159	3.1743936960141355	9	30
159	3.244082082415275	1	1
159	2.37035515058281	4	1
159	3.1671013407765827	21	4
159	1.5827037772044719	1	1
159	3.3068130814482117	53	2
159	3.2173201671144795	25	2
159	3.0231797976990435	1	1
159	2.60395263308223	1	1
159	2.8045821162426137	5	3
159	0.5827459303601472	1	3
159	4.040242498953859	5	44
159	3.2528553301992247	30	6
159	3.2376889649116265	148	6
159	1.6307640350235602	1	10
159	2.702581944723221	61	2
159	1.7193679828622237	31	5
159	1.7667180310111235	6	1
159	3.0376654895433433	1	1
159	1.5914979504266	1	1
159	0.4981856203868631	1	1
160	0.5969825301848459	1	2
160	1.7678163148365513	31	6
160	3.145053378537227	21	4
160	1.6476132593777209	1	30
160	3.268101607696309	1	6
160	3.1223995098489183	1	6
160	1.4523786955101343	1	1
160	1.6750361646199678	1	1
160	0.5828684198119163	1	5
160	2.415681153972713	1	1
160	1.5210756158694778	28	2
160	0.7039244370219535	8	15
160	1.642959329945029	1	3
160	2.6717607396378185	1	2
160	2.8373714339093397	5	4
160	3.3294408700174642	1	207
160	2.7407303254184683	61	2
160	3.1691385402628214	6	9
160	2.4767755965847584	4	1
160	1.628851199769855	2	1
160	3.289928926500096	29	17
160	1.1273215276401345	35	1
160	1.8493699341864271	6	1
160	2.6384234474165	1	3
160	2.9532451475313053	16	1
160	3.357217777312883	53	222
160	3.9483803693873654	5	44
160	2.829187292186731	4	1
160	3.229699704095083	25	2
160	3.057793793916943	1	1
160	0.4540715645693183	1	1
160	3.039960233204738	1	2
160	3.1215104362605928	9	24
161	0.4452020495865554	1	1
161	3.36522486519263	54	4
161	2.6478009250123193	1	2
161	2.6128235976711665	61	1
161	3.371691431132774	1	1
161	2.5879553510991684	1	1
161	1.506165620642605	1	1
161	2.9938837584918474	16	1
161	1.594095999670742	1	3
161	3.1571516861102964	9	3
161	0.5376893770744857	1	3
161	1.739946089664926	31	1
161	3.3306089287195277	1	53
161	2.4109477620060886	1	1
161	1.5926510395252933	2	1
161	3.242006699987911	148	32
161	3.0130184167715868	1	1
161	0.6653691146707956	1	14
161	3.2494937485394075	30	23
161	0.565034267129306	1	1
161	2.822065252464938	5	4
161	1.586142181189473	1	1
161	1.7356780019041764	6	1
161	3.028737728326945	1	1
161	1.6636760473884067	1	30
161	2.870526303518062	4	1
161	2.3079864989515784	4	1
161	0.6869232558044018	8	16
161	2.9148072453029386	1	1
161	0.5982277369254803	1	6
161	3.2019889394822485	25	2
161	3.2116492230261713	25	2
161	1.508836544644538	28	2
161	3.148235646613955	21	4
161	3.8473801539481656	5	44
162	3.2784414368248918	1	53
162	1.581232043084583	1	1
162	3.1529135811423714	9	3
162	2.617292183595424	1	3
162	0.4186824222832115	1	1
162	1.6187090817281558	1	3
162	0.5234401153977899	1	5
162	0.5480574615117462	1	5
162	3.194522039707465	30	6
162	2.9592691611105693	16	1
162	4.023360681818389	5	44
162	2.7984800449393106	4	1
162	3.0493380390749962	1	1
162	3.2079980715950285	148	31
162	2.616794858987703	1	2
162	0.6469481553551475	8	27
162	2.2372535817119683	4	1
162	3.3030384884113175	54	6
162	1.5610502808728484	28	2
162	3.237533028799646	27	180
162	3.189785654372173	25	3
162	1.583388311025999	2	1
162	3.216819634417476	25	2
162	3.0219100111340538	1	1
162	3.1686251749534904	21	4
162	0.5055231095260808	1	2
162	3.0242443741275338	1	2
162	2.6149963083904595	61	2
162	1.776463429916305	6	1
162	2.3815805459436774	1	1
162	1.6712272548984686	1	5
162	1.501715155945874	1	2
162	2.74939926464171	5	4
163	0.48203192425012276	1	8
163	1.6135867525077288	1	3
163	3.179573595142813	25	1
163	3.2167407209079215	148	2
163	1.6281858405469052	2	5
163	1.4841139809543904	28	2
163	3.3108472067640946	1	208
163	3.975121135865834	5	44
163	2.5958319178666898	61	2
163	2.6172495678555663	1	2
163	2.9592699013293213	1	1
163	3.357193407262912	53	212
163	3.2035241808163732	30	6
163	1.637963513990428	31	1
163	0.5452041811780362	1	2
163	2.8596735689880006	4	1
163	2.9130048720647324	17	1
163	1.5245958817480982	1	1
163	3.2875122542611166	1	207
163	3.156635420172563	9	24
163	2.6236325846015234	1	2
163	3.118853580353999	4	15
163	0.4101942376987324	1	1
163	3.2331857506229937	25	2
163	0.44558390425444827	1	1
163	3.1358496311460726	3	6
163	2.5558874563941174	1	2
163	1.6252164226261527	1	30
163	1.5937967616158346	2	1
163	3.0161791232834787	1	2
163	1.7856252379618525	6	1
163	2.3560249275224976	1	1
163	3.163589980301907	1	2
163	2.5458958194255956	4	1
163	1.5918763199038892	1	1
163	2.7602511041616253	5	4
164	3.009863762183585	1	1
164	3.0057272228948477	1	1
164	1.6323424264530217	1	3
164	2.9494036058240454	16	1
164	3.2718140177756254	1	180
164	1.6188755307946394	1	3
164	1.8744812538201927	6	1
164	2.84970738835392	4	1
164	3.144230623372522	9	24
164	2.714876157826012	5	4
164	3.2292900581070114	30	23
164	2.54285690725294	4	1
164	2.641497941261946	1	1
164	3.084001508302208	1	1
164	0.5499361442121824	1	5
164	3.202764048857375	21	4
164	1.5558869331672156	1	1
164	0.4414115287360971	1	2
164	1.5943207027103767	1	3
164	3.340328029792204	1	1
164	1.677802232963046	31	6
164	1.6102466203346353	1	1
164	3.323061167283157	53	2
164	0.308266957260372	1	1
164	3.1576540360904914	25	2
164	4.083658279872765	5	44
164	0.4153893173239851	1	1
164	0.47706130897418575	1	3
164	2.3604141423861336	1	1
164	3.2449668931997735	148	32
164	3.213373868340824	29	1
164	1.5895142211527968	28	2
164	1.654333310866889	1	30
164	0.6408892826715942	8	12
164	2.5407841104694455	61	1
165	2.5865967539106975	1	1
165	0.6010687899255913	2	1
165	3.016286685854851	1	1
165	3.322013796153442	1	1
165	0.5732291728463679	1	8
165	2.626103869762744	61	1
165	1.847822743690358	6	1
165	3.311620472212411	1	53
165	1.6746459242263825	1	1
165	3.1169957498532312	1	1
165	2.593637453242337	4	1
165	3.2870463091360023	148	28
165	1.6117942844980462	1	3
165	4.243394146425629	5	44
165	3.2339251664232336	21	1
165	3.2550329994009815	30	6
165	0.5648316506769504	1	6
165	2.8683065318799947	4	1
165	1.5535082470530597	28	2
165	3.2889830012883863	4	176
165	1.6001912466582553	2	1
165	2.7151836613282114	5	4
165	3.200016965667004	25	2
165	2.3688654310106756	1	1
165	1.5863027928063786	1	3
165	2.620381371048836	1	1
165	1.7146630701676884	31	6
165	0.43723909353607837	1	1
165	3.3579781661808	54	12
165	2.7311738176319977	1	2
165	3.1830836108642586	9	2
165	3.0002198052931703	1	2
165	2.9618519315038156	16	1
165	0.9005853626327678	35	1
165	0.681944604229983	8	27
165	1.642186573211717	1	30
166	3.1842105000810363	4	25
166	3.2550813652420345	148	32
166	3.318706026022113	2	2
166	1.7160455799067904	31	6
166	1.7677395996344387	6	1
166	1.5953976805824652	2	2
166	2.998250178532686	1	1
166	1.1572711646385017	1	1
166	1.5775462803610196	1	1
166	1.5735573499855775	3	2
166	2.6972351115500146	61	2
166	1.5689848404982172	28	2
166	2.697385828026313	5	4
166	2.6271082600193267	1	2
166	2.63805225258551	1	1
166	3.152449774019317	21	1
166	2.545583720856314	4	1
166	1.6245755483252822	1	30
166	1.5578941083120696	1	1
166	3.2374261579302015	30	23
166	0.5332778324419394	1	3
166	2.864780564069804	4	1
166	3.3175712989252872	1	53
166	0.5274292689073548	1	6
166	3.2009111223269713	9	1
166	2.8799349662212705	17	1
166	3.157154753853632	25	2
166	2.389357363958908	1	1
166	3.0765742899448867	1	5
166	4.1574691692729004	5	44
166	0.4777010288243275	1	1
166	2.6826299194147225	1	2
166	3.335604556844629	54	208
167	1.5172349976979262	1	1
167	2.647632164326893	4	1
167	0.5892725259724898	1	6
167	3.1716194346125235	25	2
167	1.4582140054662602	28	2
167	1.6187347613134193	1	3
167	3.345056501689669	53	3
167	1.7792541286470112	31	17
167	0.39570285285910245	1	1
167	2.7322790150610956	5	4
167	1.5948687506580654	1	3
167	2.6374419874334762	1	1
167	2.950998163898106	1	1
167	3.17245636617821	21	4
167	2.834506271577112	16	1
167	3.268662504457012	148	32
167	3.2389255362344613	30	6
